0.032316,0.279764,0.411207,0.602782,0.270958,0.133185,0.0762004,0.940532,0.416639,0.581163,0.919177,0.0827484,0.876661,0.551588,0.164834,0.411255,0.777602,0.48037,0.985286,0.376739,0.749578,0.392989,0.829164,0.569081,0.0635118,0.0368219,0.133852,0.013672,0.0753591,0.691714,0.534346,0.749911,0.913166,0.58515,0.726121,0.757081,0.377851,0.241085,0.205045,0.251442,0.274732,0.207228,0.878221,0.756999,0.0468965,0.268672,0.0221847,0.498165,0.476211,0.831371
0.307777,0.816386,0.967974,0.0884082,0.791818,0.589956,0.480046,0.420536,0.784668,0.639361,0.805045,0.903151,0.617264,0.980463,0.608088,0.636644,0.554816,0.0910021,0.726397,0.547446,0.45091,0.910471,0.297959,0.523602,0.697642,0.796472,0.459347,0.842091,0.768918,0.066236,0.0458613,0.620806,0.347413,0.209131,0.57965,0.341563,0.537263,0.460119,0.584766,0.4003,0.697668,0.180067,0.696501,0.411661,0.874318,0.515236,0.97311,0.601935,0.223849,0.821791
0.345083,0.347619,0.0318047,0.548715,0.534424,0.355991,0.894217,0.128748,0.3301,0.321583,0.0922906,0.481145,0.687785,0.511657,0.156978,0.377286,0.00259503,0.868301,0.084517,0.597278,0.986257,0.536591,0.924042,0.236117,0.759955,0.531266,0.720516,0.0623414,0.147739,0.133117,0.687165,0.844441,0.749616,0.0304722,0.867215,0.354147,0.397164,0.104869,0.737405,0.182284,0.563965,0.84071,0.0892043,0.535336,0.233216,0.342927,0.47397,0.355104,0.648823,0.479582
0.584199,0.736822,0.557742,0.586535,0.564459,0.378773,0.337447,0.899647,0.607555,0.244353,0.498248,0.330348,0.933692,0.00753437,0.225333,0.365357,0.48781,0.850818,0.0878876,0.805865,0.0556535,0.842314,0.0516355,0.0182425,0.696961,0.997256,0.89661,0.575998,0.917396,0.0053,0.975067,0.490749,0.722896,0.820861,0.718457,0.535037,0.476619,0.838583,0.205078,0.967994,0.710952,0.199507,0.736247,0.52984,0.70723,0.76778,0.0872902,0.506104,0.932014,0.320642
0.593883,0.36923,0.454268,0.548603,0.548922,0.20173,0.684572,0.0878681,0.138825,0.0027109,0.116696,0.473166,0.606102,0.794289,0.106699,0.850727,0.745975,0.408518,0.932938,0.990929,0.205002,0.379229,0.926449,0.721597,0.0480946,0.781514,0.827941,0.750502,0.799537,0.825133,0.186405,0.235692,0.633759,0.907866,0.316197,0.588307,0.682982,0.451949,0.713782,0.899667,0.624102,0.539781,0.438745,0.577486,0.355362,0.391482,0.531857,0.0666191,0.229025,0.542849
0.431528,0.332816,0.730549,0.693718,0.166731,0.878629,0.495424,0.741461,0.573151,0.997693,0.752403,0.70698,0.778572,0.143128,0.204545,0.714064,0.493981,0.754635,0.102916,0.536481,0.378822,0.457,0.603958,0.502288,0.539861,0.486357,0.408955,0.771882,0.0122031,0.598443,0.565508,0.716179,0.599029,0.826799,0.959075,0.342524,0.227351,0.423597,0.28793,0.61495,0.911852,0.139116,0.100795,0.256016,0.726096,0.592963,0.102213,0.918751,0.790085,0.0230226
0.651367,0.771247,0.374435,0.0689215,0.0773211,0.104247,0.84044,0.910686,0.122811,0.235906,0.165521,0.186321,0.837491,0.332146,0.311444,0.227396,0.607894,0.379306,0.74425,0.20558,0.78779,0.603722,0.114267,0.414505,0.863518,0.92296,0.4657,0.480837,0.918455,0.587068,0.0328467,0.912749,0.248226,0.577632,0.165513,0.0338792,0.311473,0.780496,0.277587,0.220097,0.212681,0.515174,0.975541,0.458989,0.557305,0.860632,0.53507,0.184463,0.299596,0.309937
0.397318,0.426789,0.799782,0.349387,0.468232,0.624976,0.377726,0.836565,0.587454,0.294045,0.714059,0.527648,0.534456,0.481088,0.497012,0.765356,0.102981,0.334363,0.0755034,0.753246,0.272302,0.89743,0.526578,0.80075,0.978931,0.839789,0.866994,0.407984,0.551723,0.253889,0.196113,0.505508,0.595049,0.339271,0.569444,0.88746,0.556722,0.720813,0.805315,0.988729,0.603197,0.80685,0.962649,0.94441,0.141082,0.406392,0.32399,0.086925,0.633241,0.735905
0.848128,0.122777,0.876444,0.642926,0.703946,0.910624,0.624761,0.335866,0.825107,0.363059,0.0342281,0.830655,0.345192,0.773835,0.362758,0.861068,0.219511,0.974547,0.779759,0.114238,0.565777,0.985367,0.471065,0.182107,0.484778,0.512458,0.741687,0.698846,0.40255,0.218023,0.645054,0.421704,0.132276,0.900572,0.691222,0.683184,0.822584,0.529662,0.815054,0.498091,0.0671754,0.405248,0.497465,0.720203,0.106579,0.140019,0.263684,0.266498,0.732185,0.250731
0.633098,0.494274,0.573294,0.838107,0.404382,0.770911,0.422036,0.353871,0.958627,0.184371,0.090337,0.770986,0.0682497,0.837079,0.437193,0.915514,0.721533,0.610405,0.949307,0.396649,0.954087,0.135001,0.483755,0.269911,0.539843,0.162014,0.84153,0.846408,0.955236,0.154672,0.623333,0.474237,0.344384,0.35154,0.412794,0.704926,0.598286,0.459682,0.0759334,0.0777653,0.00233939,0.967699,0.00525382,0.103094,0.314597,0.80743,0.962099,0.790014,0.69056,0.521301
0.0867052,0.958171,0.758392,0.638949,0.759036,0.724103,0.637232,0.980577,0.903364,0.646665,0.693175,0.0515958,0.669917,0.0441654,0.588264,0.999354,0.555807,0.47321,0.312855,0.120523,0.731024,0.192599,0.115282,0.421763,0.795342,0.745065,0.0548826,0.455144,0.522435,0.644547,0.650167,0.364697,0.560677,0.481062,0.884998,0.530265,0.441032,0.404485,0.572428,0.803977,0.538401,0.661655,0.737856,0.520168,0.426817,0.876665,0.417506,0.461943,0.990341,0.000237523
0.185473,0.383964,0.93259,0.0700297,0.00948543,0.0526838,0.0885434,0.0375968,0.479781,0.580757,0.271687,0.398287,0.0916993,0.33637,0.522519,0.732272,0.00334637,0.467311,0.297003,0.852822,0.715553,0.589109,0.277266,0.910339,0.0451007,0.109468,0.39163,0.124438,0.956416,0.797989,0.258983,0.588554,0.982331,0.884199,0.600798,0.903724,0.989185,0.743353,0.0649864,0.40158,0.837826,0.230569,0.830643,0.120339,0.0469454,0.384091,0.0367319,0.95727,0.826206,0.80077
0.629778,0.216324,0.51826,0.597274,0.525032,0.260233,0.515248,0.491186,0.996336,0.897436,0.463381,0.622937,0.747872,0.0348652,0.894921,0.860127,0.457432,0.39117,0.272959,0.476677,0.0443767,0.852194,0.0354224,0.329051,0.931589,0.735213,0.281391,0.252649,0.00508214,0.695714,0.0487836,0.532603,0.962122,0.109469,0.89448,0.991475,0.061517,0.882906,0.516079,0.906514,0.571319,0.662112,0.543779,0.864493,0.73391,0.52126,0.868161,0.245286,0.157341,0.1604
0.334009,0.23869,0.93009,0.105834,0.698991,0.189222,0.881637,0.961315,0.46547,0.879071,0.00514517,0.819947,0.228625,0.908701,0.00112011,0.556182,0.756636,0.258688,0.193133,0.0840982,0.326434,0.559844,0.115844,0.376695,0.00907241,0.818679,0.128449,0.283343,0.0184277,0.432241,0.840122,0.392151,0.179497,0.753699,0.788807,0.173753,0.770854,0.947298,0.166378,0.770984,0.708572,0.473574,0.0579205,0.0746944,0.852415,0.990148,0.676052,0.445958,0.647574,0.594396
0.383612,0.0656262,0.821513,0.371834,0.818786,0.252509,0.00102948,0.158938,0.468539,0.944304,0.102194,0.85421,0.527024,0.825921,0.298374,0.839947,0.772823,0.230054,0.131335,0.868054,0.963237,0.0313023,0.73127,0.909525,0.85736,0.96452,0.760094,0.442299,0.311952,0.320743,0.724423,0.745837,0.200359,0.868123,0.714924,0.56275,0.471532,0.543233,0.159246,0.203701,0.0911645,0.153658,0.453694,0.530354,0.0178619,0.796798,0.294168,0.911836,0.967511,0.185459
0.462097,0.00123184,0.598327,0.607306,0.24754,0.558413,0.22554,0.160825,0.651519,0.325925,0.590264,0.433247,0.984351,0.149581,0.464599,0.680457,0.395545,0.9747,0.721888,0.656984,0.757059,0.952649,0.907819,0.724285,0.749162,0.145922,0.102792,0.570905,0.0183676,0.482356,0.21035,0.346017,0.775805,0.941238,0.0724163,0.534242,0.882533,0.0825085,0.824514,0.357801,0.322095,0.977466,0.200859,0.693194,0.821441,0.0411835,0.670385,0.95155,0.12422,0.896221
0.594777,0.616605,0.612944,0.298836,0.935202,0.94735,0.625305,0.783423,0.612258,0.484398,0.66082,0.553001,0.597476,0.783833,0.480904,0.0407541,0.163999,0.438607,0.724827,0.593279,0.650294,0.479279,0.615742,0.329017,0.470183,0.744279,0.871833,0.433655,0.0436617,0.161673,0.0208611,0.653263,0.332315,0.542479,0.493277,0.0815265,0.403261,0.220561,0.4184,0.203578,0.840452,0.174193,0.960781,0.415907,0.846245,0.628765,0.73535,0.767724,0.504845,0.543301
0.513996,0.588058,0.0293944,0.395515,0.606189,0.597724,0.792956,0.655009,0.992133,0.283855,0.359151,0.383847,0.465813,0.835998,0.235792,0.776,0.40531,0.601855,0.632541,0.372849,0.512615,0.413031,0.0691328,0.437165,0.0973934,0.405021,0.592918,0.579415,0.662621,0.0952615,0.652123,0.312148,0.399046,0.857986,0.0090304,0.588413,0.598714,0.39666,0.237028,0.234674,0.88371,0.442024,0.330889,0.448778,0.66939,0.145757,0.449434,0.587884,0.948583,0.252528
0.359251,0.379359,0.605538,0.356732,0.533512,0.78179,0.705386,0.446369,0.864216,0.55814,0.539906,0.0341878,0.986693,0.122971,0.231131,0.0516968,0.640003,0.224701,0.18001,0.0885556,0.103309,0.584671,0.688208,0.397379,0.479897,0.685968,0.0173798,0.323131,0.973098,0.580112,0.254225,0.52173,0.342653,0.532245,0.125742,0.132715,0.143542,0.93982,0.732899,0.162382,0.188349,0.730829,0.156164,0.234561,0.963347,0.255307,0.661632,0.978631,0.374297,0.017516
0.244147,0.830877,0.864609,0.768519,0.11311,0.79551,0.918678,0.60061,0.940875,0.826839,0.666972,0.577185,0.348574,0.159287,0.604954,0.318112,0.866439,0.993337,0.752428,0.0904817,0.288686,0.10911,0.650512,0.765191,0.925675,0.438172,0.901376,0.877891,0.317196,0.868901,0.375672,0.296869,0.649075,0.328381,0.630209,0.609832,0.563439,0.38042,0.5485,0.596485,0.545687,0.444419,0.0146671,0.587062,0.168444,0.642576,0.759344,0.500445,0.542364,0.951479
0.847167,0.914237,0.813766,0.108918,0.148992,0.526624,0.24607,0.476695,0.394365,0.549414,0.746876,0.715491,0.521234,0.822393,0.430862,0.896714,0.0712803,0.95466,0.654693,0.380075,0.197154,0.479183,0.194558,0.166332,0.617352,0.523085,0.670096,0.929606,0.53226,0.580932,0.0896263,0.717636,0.399905,0.976725,0.823174,0.522481,0.123223,0.859416,0.799781,0.184585,0.295278,0.793407,0.185228,0.917752,0.424527,0.087039,0.815749,0.37351,0.526499,0.112304
0.00258401,0.637985,0.515175,0.593539,0.793744,0.646606,0.174773,0.360773,0.905891,0.769945,0.556637,0.255645,0.302061,0.731958,0.851174,0.671425,0.80953,0.766656,0.149704,0.423945,0.152984,0.235236,0.86926,0.472892,0.535358,0.178446,0.312272,0.230246,0.206186,0.637961,0.256884,0.632015,0.0584546,0.141774,0.27454,0.597047,0.675841,0.442717,0.445791,0.724517,0.0158211,0.34109,0.818707,0.603219,0.337227,0.905525,0.772623,0.264895,0.64529,0.595751
0.401188,0.366956,0.34356,0.617156,0.44241,0.831863,0.669603,0.0699316,0.640168,0.271147,0.592812,0.680132,0.230829,0.456859,0.190325,0.0523389,0.378476,0.362944,0.99548,0.446352,0.33357,0.580475,0.0887674,0.961666,0.63496,0.754838,0.170478,0.409478,0.422689,0.821806,0.00123668,0.300853,0.981236,0.474887,0.382526,0.119829,0.974165,0.0200264,0.73718,0.7686,0.243657,0.671558,0.0929291,0.257047,0.787902,0.864686,0.608486,0.506838,0.159304,0.063109
0.117649,0.227357,0.341675,0.38091,0.346322,0.239055,0.509724,0.825286,0.279704,0.942387,0.873337,0.161764,0.786276,0.574587,0.566575,0.391043,0.501153,0.397179,0.539733,0.62795,0.674304,0.532481,0.721422,0.141278,0.211982,0.818735,0.322528,0.0228938,0.153791,0.223614,0.957323,0.573041,0.932731,0.575163,0.479354,0.313728,0.606371,0.139198,0.898262,0.829332,0.317531,0.952798,0.825201,0.666307,0.121762,0.478234,0.506108,0.232551,0.0799654,0.776724
0.122035,0.594291,0.936449,0.876105,0.277753,0.851449,0.000332512,0.0176878,0.602553,0.364798,0.386461,0.564441,0.191782,0.211755,0.484602,0.754254,0.619498,0.297355,0.430337,0.170665,0.0746298,0.782696,0.265387,0.177766,0.691618,0.618052,0.63319,0.228895,0.232646,0.220803,0.173753,0.655724,0.848016,0.724317,0.792094,0.404798,0.654076,0.354236,0.525505,0.481635,0.176887,0.387079,0.963822,0.24858,0.133804,0.418581,0.790338,0.582148,0.680975,0.189695
0.618948,0.3235,0.834303,0.629299,0.198856,0.0646167,0.0426332,0.371409,0.265851,0.64609,0.499334,0.266019,0.149238,0.1272,0.86466,0.243478,0.651711,0.810686,0.614081,0.859565,0.392394,0.956222,0.133145,0.10215,0.658692,0.942831,0.808883,0.0764169,0.279368,0.930319,0.253058,0.78117,0.825132,0.495452,0.386349,0.450124,0.226965,0.889391,0.45062,0.882459,0.105693,0.988275,0.443273,0.0478308,0.0380218,0.746207,0.659036,0.802131,0.105368,0.0355709
0.508579,0.387595,0.461947,0.991588,0.97075,0.942315,0.783843,0.354841,0.412131,0.549616,0.830534,0.0687128,0.424297,0.0826177,0.514658,0.898901,0.782485,0.227842,0.975991,0.66735,0.0104277,0.255413,0.260713,0.0692543,0.959827,0.478255,0.895815,0.322215,0.125234,0.474336,0.113957,0.486016,0.920297,0.520768,0.6165,0.156638,0.0437356,0.110808,0.598532,0.0950117,0.375993,0.550092,0.388653,0.163684,0.273791,0.928318,0.675982,0.496048,0.0127149,0.992415
0.671455,0.316922,0.879269,0.258432,0.544017,0.636071,0.221063,0.978397,0.748192,0.557813,0.180595,0.0538582,0.32006,0.753187,0.269331,0.539556,0.727947,0.107944,0.685298,0.0918709,0.96513,0.488394,0.150676,0.342384,0.413416,0.758185,0.743424,0.611941,0.105931,0.151569,0.0937569,0.577173,0.877138,0.433801,0.160848,0.558042,0.811752,0.741712,0.881451,0.277902,0.193954,0.879816,0.65756,0.310929,0.742348,0.815118,0.614978,0.687884,0.37526,0.538696
0.524159,0.848048,0.839964,0.83268,0.0110316,0.749545,0.758676,0.678379,0.756265,0.84197,0.470319,0.50205,0.124714,0.385376,0.643365,0.7804,0.217209,0.137823,0.663042,0.00187988,0.178373,0.0290714,0.166885,0.181319,0.387674,0.402327,0.874262,0.51011,0.723405,0.104137,0.225439,0.702943,0.052804,0.486598,0.599369,0.602146,0.0229328,0.322108,0.636491,0.149,0.695416,0.745925,0.981969,0.209842,0.825131,0.520297,0.373463,0.122377,0.735506,0.235858
0.371422,0.0625422,0.801367,0.766589,0.733616,0.299444,0.17348,0.637553,0.496166,0.178252,0.685911,0.991126,0.74722,0.739986,0.950313,0.202936,0.56555,0.979647,0.165294,0.700252,0.58581,0.586479,0.697671,0.929617,0.782582,0.0561361,0.852728,0.225541,0.376914,0.461733,0.480906,0.43518,0.937353,0.706019,0.631171,0.049842,0.903913,0.90939,0.780213,0.0070292,0.0572803,0.225224,0.131349,0.398836,0.922623,0.47206,0.0134026,0.282746,0.0445949,0.0362876
0.27572,0.275612,0.787127,0.974835,0.371207,0.428887,0.844789,0.268139,0.156382,0.85309,0.0465006,0.619699,0.561993,0.34592,0.31519,0.771858,0.0864246,0.236784,0.732449,0.548321,0.127988,0.882136,0.393448,0.827868,0.787713,0.624425,0.494481,0.979551,0.144965,0.725156,0.191191,0.338263,0.308699,0.947036,0.967356,0.183015,0.0220352,0.720008,0.41799,0.0888402,0.683754,0.545106,0.980517,0.227409,0.403978,0.542546,0.7917,0.548839,0.6129,0.226147
0.846919,0.428631,0.14096,0.664188,0.21609,0.0975625,0.861987,0.460162,0.749284,0.290588,0.78697,0.111936,0.355973,0.978062,0.79399,0.497256,0.339777,0.872136,0.544848,0.758425,0.754108,0.0179457,0.126254,0.659629,0.16162,0.255493,0.946638,0.560182,0.75073,0.557981,0.552514,0.0941519,0.343663,0.282431,0.390728,0.798344,0.371933,0.451697,0.397381,0.093408,0.441072,0.195609,0.186723,0.0940361,0.356671,0.757482,0.276442,0.312349,0.642675,0.195841
0.896958,0.520191,0.447603,0.55782,0.166034,0.613473,0.363101,0.897186,0.168854,0.507051,0.598113,0.0333836,0.363693,0.732635,0.820378,0.313162,0.798593,0.967756,0.856874,0.117644,0.73973,0.319667,0.988416,0.485359,0.122434,0.725186,0.323011,0.997078,0.979782,0.656134,0.129826,0.686861,0.0930305,0.0293642,0.822958,0.209753,0.379027,0.973457,0.336841,0.29649,0.918208,0.110748,0.759582,0.988066,0.901296,0.651668,0.314061,0.254322,0.819255,0.879822
0.525435,0.24434,0.112943,0.0871795,0.719077,0.420119,0.90536,0.739671,0.19126,0.613777,0.435505,0.57725,0.738069,0.806196,0.843737,0.253975,0.0311156,0.739295,0.106344,0.31492,0.00381714,0.681669,0.167132,0.655282,0.991743,0.0726709,0.077078,0.34038,0.866387,0.21553,0.360378,0.0685054,0.763155,0.408306,0.759249,0.903608,0.232763,0.807396,0.0590939,0.898847,0.650769,0.874227,0.000188402,0.169081,0.389759,0.379503,0.22673,0.381612,0.128849,0.412761
0.802354,0.47907,0.0180001,0.421444,0.027175,0.966243,0.127454,0.707688,0.972776,0.826039,0.699315,0.839461,0.981799,0.621344,0.559185,0.628238,0.532676,0.635089,0.449842,0.218443,0.120247,0.0683409,0.263316,0.0461236,0.567171,0.283828,0.824535,0.0742409,0.226351,0.730246,0.598808,0.0644913,0.877239,0.877262,0.330408,0.340406,0.989028,0.626176,0.531317,0.838152,0.28529,0.429183,0.267777,0.789161,0.573349,0.658825,0.252307,0.220225,0.488375,0.737566
0.52524,0.0326457,0.868552,0.0646869,0.955824,0.025142,0.69445,0.0822071,0.910677,0.464433,0.137524,0.340816,0.164825,0.170582,0.948108,0.445246,0.788802,0.639606,0.676426,0.131693,0.234184,0.78675,0.970766,0.262676,0.271569,0.472897,0.98384,0.268959,0.406972,0.89148,0.00292103,0.039766,0.604072,0.90738,0.238857,0.469642,0.450465,0.472971,0.62252,0.469744,0.447468,0.474288,0.590867,0.537007,0.854136,0.0494969,0.833317,0.843925,0.284908,0.462852
0.438538,0.21851,0.396797,0.0443878,0.277822,0.816682,0.284562,0.818207,0.531599,0.879863,0.57478,0.0296682,0.67542,0.0448536,0.450597,0.929427,0.165204,0.389872,0.72986,0.882259,0.670943,0.258173,0.674608,0.296728,0.718429,0.954033,0.721393,0.862881,0.00210385,0.717572,0.829588,0.0405587,0.871598,0.256694,0.665292,0.800355,0.662665,0.0922848,0.596322,0.549584,0.900321,0.40424,0.321081,0.749851,0.412675,0.646096,0.64645,0.888039,0.598692,0.502154
0.138871,0.115738,0.154322,0.171848,0.637877,0.740981,0.529992,0.829018,0.991263,0.820013,0.694882,0.532493,0.448853,0.0843924,0.399369,0.910135,0.808023,0.216051,0.466608,0.816723,0.0673845,0.387393,0.851841,0.403898,0.0776146,0.542534,0.861742,0.590286,0.226279,0.38424,0.450123,0.579266,0.759351,0.0988736,0.889652,0.0123097,0.370052,0.0274203,0.392974,0.525813,0.511681,0.165628,0.645741,0.0447784,0.761907,0.946644,0.339769,0.517239,0.37891,0.00671039
0.385875,0.79172,0.595989,0.10126,0.847139,0.531085,0.841723,0.580222,0.559688,0.105259,0.16736,0.972025,0.228487,0.977452,0.531913,0.135789,0.0993022,0.208864,0.925637,0.41415,0.395434,0.313206,0.147062,0.487851,0.130048,0.83548,0.370397,0.374804,0.474006,0.444128,0.994858,0.545381,0.0882017,0.606877,0.151584,0.0309376,0.970742,0.773539,0.980109,0.477878,0.532258,0.168337,0.246907,0.838549,0.356186,0.826815,0.709014,0.177171,0.507446,0.677387
0.235037,0.830689,0.544828,0.165242,0.582984,0.999714,0.150521,0.816757,0.207309,0.782388,0.734578,0.300489,0.325823,0.792521,0.461446,0.730818,0.147984,0.852558,0.710885,0.906943,0.132372,0.593014,0.599121,0.353461,0.458466,0.0379816,0.74586,0.549322,0.057741,0.680756,0.466782,0.0344613,0.969608,0.949112,0.512902,0.0936724,0.754621,0.491931,0.302447,0.491418,0.522444,0.562712,0.441224,0.605755,0.918735,0.362268,0.725716,0.894453,0.455979,0.443456
